Floor/Area,Bay Number,Bay Name,Occupied At,Occupancy Hours,Occupancy Percent,Occupancy Count,Ave Bays Occupied
Hood St,-,-,25/05/2020 20:00,17.1333,57.1111,21,17.1333
Hood St,-,-,25/05/2020 21:00,15.6333,52.1111,11,15.6333
Hood St,-,-,25/05/2020 22:00,13.1167,43.7222,16,13.1167
Hood St,-,-,25/05/2020 23:00,8.7833,29.2778,5,8.7833
Hood St,-,-,26/05/2020 0:00,7.4667,24.8889,8,7.4667
Hood St,-,-,26/05/2020 1:00,6,20,0,6
Hood St,-,-,26/05/2020 2:00,6.4333,21.4444,0,6.4333
Hood St,-,-,26/05/2020 3:00,5.2333,17.4444,3,5.2333
Hood St,-,-,26/05/2020 4:00,5.1333,17.1111,3,5.1333
Hood St,-,-,26/05/2020 5:00,4.95,16.5,5,4.95
Hood St,-,-,26/05/2020 6:00,3.2833,10.9444,9,3.2833
Hood St,-,-,26/05/2020 7:00,3.5167,11.7222,8,3.5167
Hood St,-,-,26/05/2020 8:00,7.3167,24.3889,13,7.3167
Hood St,-,-,26/05/2020 9:00,11.4,38,15,11.4
Hood St,-,-,26/05/2020 10:00,15.3,51,25,15.3
Hood St,-,-,26/05/2020 11:00,18.1833,60.6111,18,18.1833
Hood St,-,-,26/05/2020 12:00,20.9833,69.9444,18,20.9833
Hood St,-,-,26/05/2020 13:00,19.9333,66.4444,18,19.9333
Hood St,-,-,26/05/2020 14:00,19.15,63.8333,20,19.15
Hood St,-,-,26/05/2020 15:00,16.85,56.1667,19,16.85
Hood St,-,-,26/05/2020 16:00,15.6667,52.2222,22,15.6667
Hood St,-,-,26/05/2020 17:00,20.0833,66.9444,18,20.0833
Hood St,-,-,26/05/2020 18:00,19.7667,65.8889,15,19.7667
Hood St,-,-,26/05/2020 19:00,20.3167,67.7222,11,20.3167
Hood St,-,-,26/05/2020 20:00,18.6667,62.2222,23,18.6667
Hood St,-,-,26/05/2020 21:00,14.9,49.6667,9,14.9
Hood St,-,-,26/05/2020 22:00,14.1833,47.2778,15,14.1833
Hood St,-,-,26/05/2020 23:00,7.0833,23.6111,20,7.0833
Hood St,-,-,27/05/2020 0:00,6.4333,21.4444,5,6.4333
Hood St,-,-,27/05/2020 1:00,5.1167,17.0556,4,5.1167
Hood St,-,-,27/05/2020 2:00,4.7333,15.7778,5,4.7333
Hood St,-,-,27/05/2020 3:00,4.7333,15.7778,0,4.7333
Hood St,-,-,27/05/2020 4:00,5,16.6667,9,5
Hood St,-,-,27/05/2020 5:00,5.2333,17.4444,1,5.2333
Hood St,-,-,27/05/2020 6:00,5.0167,16.7222,1,5.0167
Hood St,-,-,27/05/2020 7:00,4.5833,15.2778,16,4.5833
Hood St,-,-,27/05/2020 8:00,8.2667,27.5556,19,8.2667
Hood St,-,-,27/05/2020 9:00,12.1,40.3333,9,12.1
Hood St,-,-,27/05/2020 10:00,15.9333,53.1111,17,15.9333
Hood St,-,-,27/05/2020 11:00,19.15,63.8333,27,19.15
Hood St,-,-,27/05/2020 12:00,21.5167,71.7222,10,21.5167
Hood St,-,-,27/05/2020 13:00,20.2333,67.4444,17,20.2333
Hood St,-,-,27/05/2020 14:00,19.3667,64.5556,17,19.3667
Hood St,-,-,27/05/2020 15:00,17.3167,57.7222,18,17.3167
Hood St,-,-,27/05/2020 16:00,20.3333,67.7778,22,20.3333
Hood St,-,-,27/05/2020 17:00,20.8333,69.4444,11,20.8333
Hood St,-,-,27/05/2020 18:00,21.9333,73.1111,6,21.9333
Hood St,-,-,27/05/2020 19:00,21.25,70.8333,9,21.25
Hood St,-,-,27/05/2020 20:00,19.7,65.6667,13,19.7
Hood St,-,-,27/05/2020 21:00,17.7,59,19,17.7
Hood St,-,-,27/05/2020 22:00,17.75,59.1667,9,17.75
Hood St,-,-,27/05/2020 23:00,14.3333,47.7778,23,14.3333
Hood St,-,-,28/05/2020 0:00,9.3,31,18,9.3
Hood St,-,-,28/05/2020 1:00,5.2833,17.6111,25,5.2833
Hood St,-,-,28/05/2020 2:00,4,13.3333,0,4
Hood St,-,-,28/05/2020 3:00,4,13.3333,0,4
Hood St,-,-,28/05/2020 4:00,4.45,14.8333,0,4.45
Hood St,-,-,28/05/2020 5:00,6,20,2,6
Hood St,-,-,28/05/2020 6:00,6.3,21,13,6.3
Hood St,-,-,28/05/2020 7:00,7.2167,24.0556,25,7.2167
Hood St,-,-,28/05/2020 8:00,8.6833,28.9444,17,8.6833
Hood St,-,-,28/05/2020 9:00,13.8,46,19,13.8
Hood St,-,-,28/05/2020 10:00,16.65,55.5,16,16.65
Hood St,-,-,28/05/2020 11:00,21.8,72.6667,16,21.8
Hood St,-,-,28/05/2020 12:00,21.7333,72.4444,14,21.7333
Hood St,-,-,28/05/2020 13:00,21.1167,70.3889,22,21.1167
Hood St,-,-,28/05/2020 14:00,21.3,71,11,21.3
Hood St,-,-,28/05/2020 15:00,20.3333,67.7778,15,20.3333
Hood St,-,-,28/05/2020 16:00,19.6667,65.5556,17,19.6667
Hood St,-,-,28/05/2020 17:00,19.5667,65.2222,9,19.5667
Hood St,-,-,28/05/2020 18:00,20.8333,69.4444,11,20.8333
Hood St,-,-,28/05/2020 19:00,20.85,69.5,15,20.85
Hood St,-,-,28/05/2020 20:00,20.85,69.5,24,20.85
Hood St,-,-,28/05/2020 21:00,19.4333,64.7778,13,19.4333
Hood St,-,-,28/05/2020 22:00,14.25,47.5,25,14.25
Hood St,-,-,28/05/2020 23:00,13.7667,45.8889,16,13.7667
Hood St,-,-,29/05/2020 0:00,13.9167,46.3889,12,13.9167
Hood St,-,-,29/05/2020 1:00,5.8167,19.3889,9,5.8167
Hood St,-,-,29/05/2020 2:00,4.0667,13.5556,17,4.0667
Hood St,-,-,29/05/2020 3:00,4,13.3333,0,4
Hood St,-,-,29/05/2020 4:00,4,13.3333,1,4
Hood St,-,-,29/05/2020 5:00,4.15,13.8333,7,4.15
Hood St,-,-,29/05/2020 6:00,4.1,13.6667,7,4.1
Hood St,-,-,29/05/2020 7:00,5.1,17,14,5.1
Hood St,-,-,29/05/2020 8:00,6,20,16,6
Hood St,-,-,29/05/2020 9:00,11.5833,38.6111,18,11.5833
Hood St,-,-,29/05/2020 10:00,14.95,49.8333,26,14.95
Hood St,-,-,29/05/2020 11:00,16.6,55.3333,29,16.6
Hood St,-,-,29/05/2020 12:00,21.7333,72.4444,18,21.7333
Hood St,-,-,29/05/2020 13:00,21.4333,71.4444,18,21.4333
Hood St,-,-,29/05/2020 14:00,17.35,57.8333,20,17.35
Hood St,-,-,29/05/2020 15:00,15.0833,50.2778,22,15.0833
Hood St,-,-,29/05/2020 16:00,15.2667,50.8889,12,15.2667
Hood St,-,-,29/05/2020 17:00,20.4667,68.2222,12,20.4667
Hood St,-,-,29/05/2020 18:00,20.95,69.8333,5,20.95
Hood St,-,-,29/05/2020 19:00,20.6833,68.9444,11,20.6833
Hood St,-,-,29/05/2020 20:00,21.55,71.8333,12,21.55
Hood St,-,-,29/05/2020 21:00,20.75,69.1667,11,20.75
Hood St,-,-,29/05/2020 22:00,21.35,71.1667,12,21.35
Hood St,-,-,29/05/2020 23:00,20.7,69,7,20.7
Hood St,-,-,30/05/2020 0:00,19.2333,64.1111,9,19.2333
Hood St,-,-,30/05/2020 1:00,17.0333,56.7778,18,17.0333
Hood St,-,-,30/05/2020 2:00,12.5167,41.7222,34,12.5167
Hood St,-,-,30/05/2020 3:00,7.9333,26.4444,12,7.9333
Hood St,-,-,30/05/2020 4:00,6.05,20.1667,7,6.05
Hood St,-,-,30/05/2020 5:00,6.0833,20.2778,1,6.0833
Hood St,-,-,30/05/2020 6:00,5.7667,19.2222,7,5.7667
Hood St,-,-,30/05/2020 7:00,6.7333,22.4444,8,6.7333
Hood St,-,-,30/05/2020 8:00,9.65,32.1667,17,9.65
Hood St,-,-,30/05/2020 9:00,10.7667,35.8889,18,10.7667
Hood St,-,-,30/05/2020 10:00,12.45,41.5,21,12.45
Hood St,-,-,30/05/2020 11:00,18.2667,60.8889,17,18.2667
Hood St,-,-,30/05/2020 12:00,20.6667,68.8889,11,20.6667
Hood St,-,-,30/05/2020 13:00,21.8833,72.9444,15,21.8833
Hood St,-,-,30/05/2020 14:00,21.2167,70.7222,19,21.2167
Hood St,-,-,30/05/2020 15:00,19.7167,65.7222,21,19.7167
Hood St,-,-,30/05/2020 16:00,20.9167,69.7222,15,20.9167
Hood St,-,-,30/05/2020 17:00,21.6833,72.2778,16,21.6833
Hood St,-,-,30/05/2020 18:00,21.4333,71.4444,17,21.4333
Hood St,-,-,30/05/2020 19:00,20.6167,68.7222,6,20.6167
Hood St,-,-,30/05/2020 20:00,20.7167,69.0556,17,20.7167
Hood St,-,-,30/05/2020 21:00,21.05,70.1667,13,21.05
Hood St,-,-,30/05/2020 22:00,20.15,67.1667,19,20.15
Hood St,-,-,30/05/2020 23:00,20.5,68.3333,24,20.5
Hood St,-,-,31/05/2020 0:00,18.5833,61.9444,14,18.5833
Hood St,-,-,31/05/2020 1:00,18.1167,60.3889,23,18.1167
Hood St,-,-,31/05/2020 2:00,14.5333,48.4444,28,14.5333
Hood St,-,-,31/05/2020 3:00,7.2333,24.1111,39,7.2333
Hood St,-,-,31/05/2020 4:00,4.2667,14.2222,12,4.2667
Hood St,-,-,31/05/2020 5:00,4,13.3333,3,4
Hood St,-,-,31/05/2020 6:00,4,13.3333,0,4
Hood St,-,-,31/05/2020 7:00,4.5,15,5,4.5
Hood St,-,-,31/05/2020 8:00,6.2667,20.8889,16,6.2667
Hood St,-,-,31/05/2020 9:00,10.65,35.5,14,10.65
Hood St,-,-,31/05/2020 10:00,12.2333,40.7778,27,12.2333
Hood St,-,-,31/05/2020 11:00,17.7833,59.2778,17,17.7833
Hood St,-,-,31/05/2020 12:00,21.25,70.8333,12,21.25
Hood St,-,-,31/05/2020 13:00,21.5,71.6667,15,21.5
Hood St,-,-,31/05/2020 14:00,20.1333,67.1111,10,20.1333
Hood St,-,-,31/05/2020 15:00,19.15,63.8333,21,19.15
Hood St,-,-,31/05/2020 16:00,21.2167,70.7222,12,21.2167
Hood St,-,-,31/05/2020 17:00,21.5333,71.7778,8,21.5333
Hood St,-,-,31/05/2020 18:00,21.9167,73.0556,5,21.9167
Hood St,-,-,31/05/2020 19:00,21.6667,72.2222,15,21.6667
Hood St,-,-,31/05/2020 20:00,18.8333,62.7778,20,18.8333
Hood St,-,-,31/05/2020 21:00,19.3833,64.6111,27,19.3833
Hood St,-,-,31/05/2020 22:00,16.05,53.5,17,16.05
Hood St,-,-,31/05/2020 23:00,14.1,47,11,14.1
