Floor/Area,Bay Number,Bay Name,Occupied At,Occupancy Hours,Occupancy Percent,Occupancy Count,Ave Bays Occupied
Precinct 1,All,-,2020/05/08 17:00:00,33.7333,13.7687,136,33.7333
Precinct 2,All,-,2020/05/08 17:00:00,45.7667,27.5703,162,45.7667
Precinct 3,All,-,2020/05/08 17:00:00,96.25,35.7807,300,96.25
Precinct 4,All,-,2020/05/08 17:00:00,10.8833,14.1342,19,10.8833
Precinct 1,All,-,2020/05/08 18:00:00,39.8667,16.2721,165,39.8667
Precinct 2,All,-,2020/05/08 18:00:00,38.6333,23.2731,158,38.6333
Precinct 3,All,-,2020/05/08 18:00:00,91.75,34.1078,261,91.75
Precinct 4,All,-,2020/05/08 18:00:00,5.9667,7.7489,7,5.9667
Precinct 1,All,-,2020/05/08 19:00:00,32.2167,13.1497,136,32.2167
Precinct 2,All,-,2020/05/08 19:00:00,37.2333,22.4297,106,37.2333
Precinct 3,All,-,2020/05/08 19:00:00,82.6,30.7063,237,82.6
Precinct 4,All,-,2020/05/08 19:00:00,5.3,6.8831,6,5.3
Precinct 1,All,-,2020/05/08 20:00:00,25.1333,10.2585,51,25.1333
Precinct 2,All,-,2020/05/08 20:00:00,34.4667,20.7631,62,34.4667
Precinct 3,All,-,2020/05/08 20:00:00,67.4167,25.062,127,67.4167
Precinct 4,All,-,2020/05/08 20:00:00,6.45,8.3766,4,6.45
Precinct 1,All,-,2020/05/08 21:00:00,22.1,9.0204,23,22.1
Precinct 2,All,-,2020/05/08 21:00:00,28.9333,17.4297,36,28.9333
Precinct 3,All,-,2020/05/08 21:00:00,57.45,21.3569,76,57.45
Precinct 4,All,-,2020/05/08 21:00:00,5.3,6.8831,4,5.3
Precinct 1,All,-,2020/05/08 22:00:00,20.5,8.3673,6,20.5
Precinct 2,All,-,2020/05/08 22:00:00,25.9667,15.6426,41,25.9667
Precinct 3,All,-,2020/05/08 22:00:00,49.5167,18.4077,48,49.5167
Precinct 4,All,-,2020/05/08 22:00:00,5.0833,6.6017,6,5.0833
Precinct 1,All,-,2020/05/08 23:00:00,21.2667,8.6803,7,21.2667
Precinct 2,All,-,2020/05/08 23:00:00,28.15,16.9578,32,28.15
Precinct 3,All,-,2020/05/08 23:00:00,45.9167,17.0694,16,45.9167
Precinct 4,All,-,2020/05/08 23:00:00,5,6.4935,1,5
Precinct 1,All,-,2020/05/09 00:00:00,21.2333,8.6667,6,21.2333
Precinct 2,All,-,2020/05/09 00:00:00,25.9833,15.6526,35,25.9833
Precinct 3,All,-,2020/05/09 00:00:00,45.7167,16.995,14,45.7167
Precinct 4,All,-,2020/05/09 00:00:00,5,6.4935,2,5
Precinct 1,All,-,2020/05/09 01:00:00,20.5333,8.381,3,20.5333
Precinct 2,All,-,2020/05/09 01:00:00,25.3833,15.2912,25,25.3833
Precinct 3,All,-,2020/05/09 01:00:00,42.6167,15.8426,8,42.6167
Precinct 4,All,-,2020/05/09 01:00:00,5,6.4935,0,5
Precinct 1,All,-,2020/05/09 02:00:00,19.5333,7.9728,4,19.5333
Precinct 2,All,-,2020/05/09 02:00:00,23.9,14.3976,13,23.9
Precinct 3,All,-,2020/05/09 02:00:00,41.1,15.2788,10,41.1
Precinct 4,All,-,2020/05/09 02:00:00,5,6.4935,0,5
Precinct 1,All,-,2020/05/09 03:00:00,19.5,7.9592,2,19.5
Precinct 2,All,-,2020/05/09 03:00:00,24,14.4578,2,24
Precinct 3,All,-,2020/05/09 03:00:00,40.6667,15.1177,3,40.6667
Precinct 4,All,-,2020/05/09 03:00:00,5,6.4935,0,5
Precinct 1,All,-,2020/05/09 04:00:00,20.3333,8.2993,4,20.3333
Precinct 2,All,-,2020/05/09 04:00:00,24.1333,14.5382,7,24.1333
Precinct 3,All,-,2020/05/09 04:00:00,40.6667,15.1177,2,40.6667
Precinct 4,All,-,2020/05/09 04:00:00,5,6.4935,0,5
Precinct 1,All,-,2020/05/09 05:00:00,19.95,8.1429,12,19.95
Precinct 2,All,-,2020/05/09 05:00:00,23.9167,14.4076,12,23.9167
Precinct 3,All,-,2020/05/09 05:00:00,41.6333,15.4771,4,41.6333
Precinct 4,All,-,2020/05/09 05:00:00,5.2,6.7532,3,5.2
Precinct 1,All,-,2020/05/09 06:00:00,18.9,7.7143,15,18.9
Precinct 2,All,-,2020/05/09 06:00:00,23.6667,14.257,23,23.6667
Precinct 3,All,-,2020/05/09 06:00:00,43.2167,16.0657,17,43.2167
Precinct 4,All,-,2020/05/09 06:00:00,5.2333,6.7965,6,5.2333
Precinct 1,All,-,2020/05/09 07:00:00,23.3333,9.5238,22,23.3333
Precinct 2,All,-,2020/05/09 07:00:00,26.1667,15.7631,37,26.1667
Precinct 3,All,-,2020/05/09 07:00:00,47.5,17.658,25,47.5
Precinct 4,All,-,2020/05/09 07:00:00,5.2667,6.8398,3,5.2667
Precinct 1,All,-,2020/05/09 08:00:00,29.2333,11.932,31,29.2333
Precinct 2,All,-,2020/05/09 08:00:00,33.35,20.0904,46,33.35
Precinct 3,All,-,2020/05/09 08:00:00,57.3667,21.3259,39,57.3667
Precinct 4,All,-,2020/05/09 08:00:00,5.4167,7.0346,9,5.4167
Precinct 1,All,-,2020/05/09 09:00:00,36.15,14.7551,80,36.15
Precinct 2,All,-,2020/05/09 09:00:00,35.1667,21.1847,126,35.1667
Precinct 3,All,-,2020/05/09 09:00:00,67.1833,24.9752,71,67.1833
Precinct 4,All,-,2020/05/09 09:00:00,7.4333,9.6537,4,7.4333
Precinct 1,All,-,2020/05/09 10:00:00,34.6833,14.1565,123,34.6833
Precinct 2,All,-,2020/05/09 10:00:00,36.6333,22.0683,188,36.6333
Precinct 3,All,-,2020/05/09 10:00:00,79.85,29.684,142,79.85
Precinct 4,All,-,2020/05/09 10:00:00,10.6667,13.8528,14,10.6667
Precinct 1,All,-,2020/05/09 11:00:00,40.8,16.6531,150,40.8
Precinct 2,All,-,2020/05/09 11:00:00,42.7,25.7229,156,42.7
Precinct 3,All,-,2020/05/09 11:00:00,93.3833,34.715,155,93.3833
Precinct 4,All,-,2020/05/09 11:00:00,10.9667,14.2424,34,10.9667
Precinct 1,All,-,2020/05/09 12:00:00,35.55,14.5102,170,35.55
Precinct 2,All,-,2020/05/09 12:00:00,46.9,28.253,173,46.9
Precinct 3,All,-,2020/05/09 12:00:00,100.7833,37.4659,185,100.7833
Precinct 4,All,-,2020/05/09 12:00:00,6.7333,8.7446,25,6.7333
Precinct 1,All,-,2020/05/09 13:00:00,28.1167,11.4762,96,28.1167
Precinct 2,All,-,2020/05/09 13:00:00,50.7,30.5422,222,50.7
Precinct 3,All,-,2020/05/09 13:00:00,108.4667,40.3222,157,108.4667
Precinct 4,All,-,2020/05/09 13:00:00,6.5333,8.4848,30,6.5333
Precinct 1,All,-,2020/05/09 14:00:00,24.8833,10.1565,127,24.8833
Precinct 2,All,-,2020/05/09 14:00:00,48.7333,29.3574,125,48.7333
Precinct 3,All,-,2020/05/09 14:00:00,102.5667,38.1289,151,102.5667
Precinct 4,All,-,2020/05/09 14:00:00,7.3333,9.5238,17,7.3333
Precinct 1,All,-,2020/05/09 15:00:00,26.1167,10.6599,103,26.1167
Precinct 2,All,-,2020/05/09 15:00:00,40,24.0964,140,40
Precinct 3,All,-,2020/05/09 15:00:00,91.9167,34.1698,135,91.9167
Precinct 4,All,-,2020/05/09 15:00:00,6.2,8.0519,18,6.2
Precinct 1,All,-,2020/05/09 16:00:00,25.2167,10.2925,84,25.2167
Precinct 2,All,-,2020/05/09 16:00:00,34.0167,20.492,145,34.0167
Precinct 3,All,-,2020/05/09 16:00:00,80,29.7398,188,80
Precinct 4,All,-,2020/05/09 16:00:00,6.1333,7.9654,15,6.1333
Precinct 1,All,-,2020/05/09 17:00:00,29.8333,12.1769,108,29.8333
Precinct 2,All,-,2020/05/09 17:00:00,32.4167,19.5281,117,32.4167
Precinct 3,All,-,2020/05/09 17:00:00,86.4,32.119,218,86.4
Precinct 4,All,-,2020/05/09 17:00:00,5.4,7.013,12,5.4
Precinct 1,All,-,2020/05/09 18:00:00,28.9833,11.8299,106,28.9833
Precinct 2,All,-,2020/05/09 18:00:00,32.9167,19.8293,131,32.9167
Precinct 3,All,-,2020/05/09 18:00:00,94.7833,35.2354,220,94.7833
Precinct 4,All,-,2020/05/09 18:00:00,6.5167,8.4632,17,6.5167
Precinct 1,All,-,2020/05/09 19:00:00,27.7333,11.3197,100,27.7333
Precinct 2,All,-,2020/05/09 19:00:00,32.4333,19.5382,107,32.4333
Precinct 3,All,-,2020/05/09 19:00:00,91.4667,34.0025,197,91.4667
Precinct 4,All,-,2020/05/09 19:00:00,6.7167,8.7229,10,6.7167
Precinct 1,All,-,2020/05/09 20:00:00,24.1167,9.8435,55,24.1167
Precinct 2,All,-,2020/05/09 20:00:00,31.5,18.9759,64,31.5
Precinct 3,All,-,2020/05/09 20:00:00,72.2833,26.8711,136,72.2833
Precinct 4,All,-,2020/05/09 20:00:00,5.2,6.7532,18,5.2
Precinct 1,All,-,2020/05/09 21:00:00,21.9333,8.9524,20,21.9333
Precinct 2,All,-,2020/05/09 21:00:00,26.9333,16.2249,58,26.9333
Precinct 3,All,-,2020/05/09 21:00:00,57.7167,21.456,58,57.7167
Precinct 4,All,-,2020/05/09 21:00:00,5.55,7.2078,6,5.55
Precinct 1,All,-,2020/05/09 22:00:00,19.3167,7.8844,11,19.3167
Precinct 2,All,-,2020/05/09 22:00:00,21.5333,12.9719,24,21.5333
Precinct 3,All,-,2020/05/09 22:00:00,50.6333,18.8228,36,50.6333
Precinct 4,All,-,2020/05/09 22:00:00,5.1,6.6234,4,5.1
Precinct 1,All,-,2020/05/09 23:00:00,18.4833,7.5442,4,18.4833
Precinct 2,All,-,2020/05/09 23:00:00,20.8,12.5301,35,20.8
Precinct 3,All,-,2020/05/09 23:00:00,50.55,18.7918,26,50.55
Precinct 4,All,-,2020/05/09 23:00:00,5.2667,6.8398,8,5.2667
Precinct 1,All,-,2020/05/10 00:00:00,18.05,7.3673,7,18.05
Precinct 2,All,-,2020/05/10 00:00:00,19.5167,11.757,37,19.5167
Precinct 3,All,-,2020/05/10 00:00:00,47.6,17.6952,22,47.6
Precinct 4,All,-,2020/05/10 00:00:00,5.1,6.6234,2,5.1
Precinct 1,All,-,2020/05/10 01:00:00,18.6833,7.6259,5,18.6833
Precinct 2,All,-,2020/05/10 01:00:00,19.75,11.8976,40,19.75
Precinct 3,All,-,2020/05/10 01:00:00,46.1833,17.1685,11,46.1833
Precinct 4,All,-,2020/05/10 01:00:00,5,6.4935,2,5
Precinct 1,All,-,2020/05/10 02:00:00,17.5833,7.1769,6,17.5833
Precinct 2,All,-,2020/05/10 02:00:00,18.0333,10.8635,10,18.0333
Precinct 3,All,-,2020/05/10 02:00:00,45.4333,16.8897,6,45.4333
Precinct 4,All,-,2020/05/10 02:00:00,5,6.4935,0,5
Precinct 1,All,-,2020/05/10 03:00:00,16.65,6.7959,6,16.65
Precinct 2,All,-,2020/05/10 03:00:00,18,10.8434,0,18
Precinct 3,All,-,2020/05/10 03:00:00,43.1667,16.0471,6,43.1667
Precinct 4,All,-,2020/05/10 03:00:00,5.1833,6.7316,2,5.1833
Precinct 1,All,-,2020/05/10 04:00:00,17.8833,7.2993,29,17.8833
Precinct 2,All,-,2020/05/10 04:00:00,18,10.8434,21,18
Precinct 3,All,-,2020/05/10 04:00:00,42,15.6134,2,42
Precinct 4,All,-,2020/05/10 04:00:00,5,6.4935,0,5
Precinct 1,All,-,2020/05/10 05:00:00,16.7333,6.8299,5,16.7333
Precinct 2,All,-,2020/05/10 05:00:00,18,10.8434,0,18
Precinct 3,All,-,2020/05/10 05:00:00,42.55,15.8178,23,42.55
Precinct 4,All,-,2020/05/10 05:00:00,5,6.4935,0,5
Precinct 1,All,-,2020/05/10 06:00:00,17.8,7.2653,8,17.8
Precinct 2,All,-,2020/05/10 06:00:00,18.0667,10.8835,27,18.0667
Precinct 3,All,-,2020/05/10 06:00:00,42.6833,15.8674,9,42.6833
Precinct 4,All,-,2020/05/10 06:00:00,5.6,7.2727,2,5.6
Precinct 1,All,-,2020/05/10 07:00:00,17.7333,7.2381,21,17.7333
Precinct 2,All,-,2020/05/10 07:00:00,18.8667,11.3655,29,18.8667
Precinct 3,All,-,2020/05/10 07:00:00,45.3167,16.8463,14,45.3167
Precinct 4,All,-,2020/05/10 07:00:00,5,6.4935,0,5
Precinct 1,All,-,2020/05/10 08:00:00,20.7333,8.4626,65,20.7333
Precinct 2,All,-,2020/05/10 08:00:00,20.9167,12.6004,38,20.9167
Precinct 3,All,-,2020/05/10 08:00:00,49.5,18.4015,46,49.5
Precinct 4,All,-,2020/05/10 08:00:00,5.55,7.2078,5,5.55
Precinct 1,All,-,2020/05/10 09:00:00,25.4167,10.3741,67,25.4167
Precinct 2,All,-,2020/05/10 09:00:00,23.2167,13.9859,63,23.2167
Precinct 3,All,-,2020/05/10 09:00:00,67.25,25,67,67.25
Precinct 4,All,-,2020/05/10 09:00:00,7.0833,9.1991,12,7.0833
Precinct 1,All,-,2020/05/10 10:00:00,26.1,10.6531,77,26.1
Precinct 2,All,-,2020/05/10 10:00:00,25.8833,15.5924,60,25.8833
Precinct 3,All,-,2020/05/10 10:00:00,79.4833,29.5477,81,79.4833
Precinct 4,All,-,2020/05/10 10:00:00,8.9333,11.6017,14,8.9333
Precinct 1,All,-,2020/05/10 11:00:00,28.2833,11.5442,123,28.2833
Precinct 2,All,-,2020/05/10 11:00:00,29.45,17.741,185,29.45
Precinct 3,All,-,2020/05/10 11:00:00,91.8,34.1264,116,91.8
Precinct 4,All,-,2020/05/10 11:00:00,7.0167,9.1126,18,7.0167
Precinct 1,All,-,2020/05/10 12:00:00,28.2833,11.5442,98,28.2833
Precinct 2,All,-,2020/05/10 12:00:00,36.7667,22.1486,143,36.7667
Precinct 3,All,-,2020/05/10 12:00:00,103.0167,38.2962,185,103.0167
Precinct 4,All,-,2020/05/10 12:00:00,8.05,10.4545,33,8.05
Precinct 1,All,-,2020/05/10 13:00:00,25.95,10.5918,82,25.95
Precinct 2,All,-,2020/05/10 13:00:00,36.55,22.0181,140,36.55
Precinct 3,All,-,2020/05/10 13:00:00,106.7833,39.6964,188,106.7833
Precinct 4,All,-,2020/05/10 13:00:00,6.1167,7.9437,13,6.1167
Precinct 1,All,-,2020/05/10 14:00:00,26.7,10.898,72,26.7
Precinct 2,All,-,2020/05/10 14:00:00,40.25,24.247,129,40.25
Precinct 3,All,-,2020/05/10 14:00:00,95.95,35.6691,178,95.95
Precinct 4,All,-,2020/05/10 14:00:00,5.85,7.5974,19,5.85
Precinct 1,All,-,2020/05/10 15:00:00,27.65,11.2857,69,27.65
Precinct 2,All,-,2020/05/10 15:00:00,38.5,23.1928,128,38.5
Precinct 3,All,-,2020/05/10 15:00:00,86.05,31.9888,193,86.05
Precinct 4,All,-,2020/05/10 15:00:00,7.5,9.7403,11,7.5
Precinct 1,All,-,2020/05/10 16:00:00,32.6667,13.3333,121,32.6667
Precinct 2,All,-,2020/05/10 16:00:00,31.1667,18.7751,121,31.1667
Precinct 3,All,-,2020/05/10 16:00:00,82.8167,30.7869,196,82.8167
Precinct 4,All,-,2020/05/10 16:00:00,5.5833,7.2511,17,5.5833
Precinct 1,All,-,2020/05/10 17:00:00,31.3167,12.7823,131,31.3167
Precinct 2,All,-,2020/05/10 17:00:00,32.2833,19.4478,145,32.2833
Precinct 3,All,-,2020/05/10 17:00:00,83,30.855,225,83
Precinct 4,All,-,2020/05/10 17:00:00,4.4333,5.7576,12,4.4333
Precinct 1,All,-,2020/05/10 18:00:00,34.9,14.2449,103,34.9
Precinct 2,All,-,2020/05/10 18:00:00,30.15,18.1627,99,30.15
Precinct 3,All,-,2020/05/10 18:00:00,82.05,30.5019,204,82.05
Precinct 4,All,-,2020/05/10 18:00:00,4.0833,5.303,10,4.0833
Precinct 1,All,-,2020/05/10 19:00:00,28.2833,11.5442,67,28.2833
Precinct 2,All,-,2020/05/10 19:00:00,30.1333,18.1526,101,30.1333
Precinct 3,All,-,2020/05/10 19:00:00,77.3167,28.7423,151,77.3167
Precinct 4,All,-,2020/05/10 19:00:00,4.1,5.3247,3,4.1
Precinct 1,All,-,2020/05/10 20:00:00,20.8667,8.517,49,20.8667
Precinct 2,All,-,2020/05/10 20:00:00,27.5333,16.5863,75,27.5333
Precinct 3,All,-,2020/05/10 20:00:00,63.7167,23.6865,103,63.7167
Precinct 4,All,-,2020/05/10 20:00:00,4.3833,5.6926,17,4.3833
Precinct 1,All,-,2020/05/10 21:00:00,18.5667,7.5782,9,18.5667
Precinct 2,All,-,2020/05/10 21:00:00,21.4333,12.9116,62,21.4333
Precinct 3,All,-,2020/05/10 21:00:00,54.7833,20.3656,62,54.7833
Precinct 4,All,-,2020/05/10 21:00:00,6.0167,7.8139,3,6.0167
Precinct 1,All,-,2020/05/10 22:00:00,18.0333,7.3605,8,18.0333
Precinct 2,All,-,2020/05/10 22:00:00,22.45,13.5241,33,22.45
Precinct 3,All,-,2020/05/10 22:00:00,48.4667,18.0173,56,48.4667
Precinct 4,All,-,2020/05/10 22:00:00,6.5167,8.4632,9,6.5167
Precinct 1,All,-,2020/05/10 23:00:00,16.3167,6.6599,4,16.3167
Precinct 2,All,-,2020/05/10 23:00:00,22.3,13.4337,38,22.3
Precinct 3,All,-,2020/05/10 23:00:00,41.7667,15.5266,14,41.7667
Precinct 4,All,-,2020/05/10 23:00:00,6.6833,8.6797,1,6.6833
Precinct 1,All,-,2020/05/11 00:00:00,15.8333,6.4626,12,15.8333
Precinct 2,All,-,2020/05/11 00:00:00,22.3167,13.4438,32,22.3167
Precinct 3,All,-,2020/05/11 00:00:00,39.55,14.7026,14,39.55
Precinct 4,All,-,2020/05/11 00:00:00,4,5.1948,5,4
Precinct 1,All,-,2020/05/11 01:00:00,14.2333,5.8095,11,14.2333
Precinct 2,All,-,2020/05/11 01:00:00,18.6167,11.2149,28,18.6167
Precinct 3,All,-,2020/05/11 01:00:00,39.5167,14.6902,14,39.5167
Precinct 4,All,-,2020/05/11 01:00:00,4,5.1948,0,4
Precinct 1,All,-,2020/05/11 02:00:00,15.35,6.2653,6,15.35
Precinct 2,All,-,2020/05/11 02:00:00,18.0167,10.8534,4,18.0167
Precinct 3,All,-,2020/05/11 02:00:00,37.8667,14.0768,19,37.8667
Precinct 4,All,-,2020/05/11 02:00:00,4,5.1948,2,4
Precinct 1,All,-,2020/05/11 03:00:00,15.6,6.3673,6,15.6
Precinct 2,All,-,2020/05/11 03:00:00,18.1,10.9036,1,18.1
Precinct 3,All,-,2020/05/11 03:00:00,38.6,14.3494,4,38.6
Precinct 4,All,-,2020/05/11 03:00:00,4.5333,5.8874,1,4.5333
Precinct 1,All,-,2020/05/11 04:00:00,17.4833,7.1361,6,17.4833
Precinct 2,All,-,2020/05/11 04:00:00,18.1833,10.9538,21,18.1833
Precinct 3,All,-,2020/05/11 04:00:00,40.9333,15.2169,17,40.9333
Precinct 4,All,-,2020/05/11 04:00:00,5.4333,7.0563,2,5.4333
Precinct 1,All,-,2020/05/11 05:00:00,18.9667,7.7415,35,18.9667
Precinct 2,All,-,2020/05/11 05:00:00,21.3167,12.8414,19,21.3167
Precinct 3,All,-,2020/05/11 05:00:00,39.65,14.7398,41,39.65
Precinct 4,All,-,2020/05/11 05:00:00,4.95,6.4286,3,4.95
Precinct 1,All,-,2020/05/11 06:00:00,18.7167,7.6395,23,18.7167
Precinct 2,All,-,2020/05/11 06:00:00,22.9,13.7952,55,22.9
Precinct 3,All,-,2020/05/11 06:00:00,43.25,16.0781,47,43.25
Precinct 4,All,-,2020/05/11 06:00:00,5.4833,7.1212,4,5.4833
Precinct 1,All,-,2020/05/11 07:00:00,32.3333,13.1973,101,32.3333
Precinct 2,All,-,2020/05/11 07:00:00,29.1333,17.5502,105,29.1333
Precinct 3,All,-,2020/05/11 07:00:00,67.7,25.1673,99,67.7
Precinct 4,All,-,2020/05/11 07:00:00,15.3333,19.9134,29,15.3333
Precinct 1,All,-,2020/05/11 08:00:00,44.3167,18.0884,110,44.3167
Precinct 2,All,-,2020/05/11 08:00:00,43.0667,25.9438,92,43.0667
Precinct 3,All,-,2020/05/11 08:00:00,116.05,43.1413,118,116.05
Precinct 4,All,-,2020/05/11 08:00:00,26.9667,35.0216,31,26.9667
Precinct 1,All,-,2020/05/11 09:00:00,43.2667,17.6599,106,43.2667
Precinct 2,All,-,2020/05/11 09:00:00,56.5,34.0361,154,56.5
Precinct 3,All,-,2020/05/11 09:00:00,141.3333,52.5403,71,141.3333
Precinct 4,All,-,2020/05/11 09:00:00,32.95,42.7922,19,32.95
Precinct 1,All,-,2020/05/11 10:00:00,47.7333,19.483,134,47.7333
Precinct 2,All,-,2020/05/11 10:00:00,66.5667,40.1004,132,66.5667
Precinct 3,All,-,2020/05/11 10:00:00,154.6,57.4721,66,154.6
Precinct 4,All,-,2020/05/11 10:00:00,33.9167,44.0476,28,33.9167
Precinct 1,All,-,2020/05/11 11:00:00,54.6833,22.3197,134,54.6833
Precinct 2,All,-,2020/05/11 11:00:00,67.15,40.4518,208,67.15
Precinct 3,All,-,2020/05/11 11:00:00,161.5167,60.0434,65,161.5167
Precinct 4,All,-,2020/05/11 11:00:00,35.3833,45.9524,27,35.3833
Precinct 1,All,-,2020/05/11 12:00:00,56.9167,23.2313,122,56.9167
Precinct 2,All,-,2020/05/11 12:00:00,67.35,40.5723,199,67.35
Precinct 3,All,-,2020/05/11 12:00:00,159.2167,59.1884,110,159.2167
Precinct 4,All,-,2020/05/11 12:00:00,31.2333,40.5628,40,31.2333
Precinct 1,All,-,2020/05/11 13:00:00,55.2333,22.5442,113,55.2333
Precinct 2,All,-,2020/05/11 13:00:00,69.5667,41.9076,197,69.5667
Precinct 3,All,-,2020/05/11 13:00:00,159.4667,59.2813,114,159.4667
Precinct 4,All,-,2020/05/11 13:00:00,34.2667,44.5022,32,34.2667
Precinct 1,All,-,2020/05/11 14:00:00,53.4167,21.8027,166,53.4167
Precinct 2,All,-,2020/05/11 14:00:00,65.35,39.3675,180,65.35
Precinct 3,All,-,2020/05/11 14:00:00,149.0833,55.4213,129,149.0833
Precinct 4,All,-,2020/05/11 14:00:00,35.1,45.5844,39,35.1
Precinct 1,All,-,2020/05/11 15:00:00,49.15,20.0612,127,49.15
Precinct 2,All,-,2020/05/11 15:00:00,61.4333,37.008,117,61.4333
Precinct 3,All,-,2020/05/11 15:00:00,129.0667,47.9802,156,129.0667
Precinct 4,All,-,2020/05/11 15:00:00,25.5,33.1169,24,25.5
Precinct 1,All,-,2020/05/11 16:00:00,38.8833,15.8707,89,38.8833
Precinct 2,All,-,2020/05/11 16:00:00,58.3167,35.1305,147,58.3167
Precinct 3,All,-,2020/05/11 16:00:00,116.55,43.3271,171,116.55
Precinct 4,All,-,2020/05/11 16:00:00,17.8,23.1169,32,17.8
Precinct 1,All,-,2020/05/11 17:00:00,30.1,12.2857,90,30.1
Precinct 2,All,-,2020/05/11 17:00:00,43.6,26.2651,84,43.6
Precinct 3,All,-,2020/05/11 17:00:00,87.3333,32.4659,237,87.3333
Precinct 4,All,-,2020/05/11 17:00:00,9.35,12.1429,12,9.35
Precinct 1,All,-,2020/05/11 18:00:00,27.8333,11.3605,93,27.8333
Precinct 2,All,-,2020/05/11 18:00:00,43.0167,25.9137,80,43.0167
Precinct 3,All,-,2020/05/11 18:00:00,74.7667,27.7943,224,74.7667
Precinct 4,All,-,2020/05/11 18:00:00,7.85,10.1948,15,7.85
Precinct 1,All,-,2020/05/11 19:00:00,23.65,9.6531,67,23.65
Precinct 2,All,-,2020/05/11 19:00:00,41.9167,25.251,86,41.9167
Precinct 3,All,-,2020/05/11 19:00:00,66.7167,24.8017,151,66.7167
Precinct 4,All,-,2020/05/11 19:00:00,7.4,9.6104,6,7.4
Precinct 1,All,-,2020/05/11 20:00:00,19.3667,7.9048,39,19.3667
Precinct 2,All,-,2020/05/11 20:00:00,34.8333,20.9839,57,34.8333
Precinct 3,All,-,2020/05/11 20:00:00,58.45,21.7286,117,58.45
Precinct 4,All,-,2020/05/11 20:00:00,7.55,9.8052,5,7.55
Precinct 1,All,-,2020/05/11 21:00:00,20.5667,8.3946,19,20.5667
Precinct 2,All,-,2020/05/11 21:00:00,30.45,18.3434,49,30.45
Precinct 3,All,-,2020/05/11 21:00:00,50.7667,18.8724,51,50.7667
Precinct 4,All,-,2020/05/11 21:00:00,7.0167,9.1126,6,7.0167
Precinct 1,All,-,2020/05/11 22:00:00,18.2667,7.4558,8,18.2667
Precinct 2,All,-,2020/05/11 22:00:00,29.7,17.8916,27,29.7
Precinct 3,All,-,2020/05/11 22:00:00,47.85,17.7881,27,47.85
Precinct 4,All,-,2020/05/11 22:00:00,7.25,9.4156,3,7.25
Precinct 1,All,-,2020/05/11 23:00:00,17.55,7.1633,4,17.55
Precinct 2,All,-,2020/05/11 23:00:00,29.8833,18.002,47,29.8833
Precinct 3,All,-,2020/05/11 23:00:00,46.1,17.1375,20,46.1
Precinct 4,All,-,2020/05/11 23:00:00,7.8333,10.1732,2,7.8333
Precinct 1,All,-,2020/05/12 00:00:00,16.7167,6.8231,3,16.7167
Precinct 2,All,-,2020/05/12 00:00:00,29.0833,17.5201,42,29.0833
Precinct 3,All,-,2020/05/12 00:00:00,41.4833,15.4213,12,41.4833
Precinct 4,All,-,2020/05/12 00:00:00,7,9.0909,0,7
Precinct 1,All,-,2020/05/12 01:00:00,17.8167,7.2721,3,17.8167
Precinct 2,All,-,2020/05/12 01:00:00,26.9333,16.2249,28,26.9333
Precinct 3,All,-,2020/05/12 01:00:00,41.0833,15.2726,7,41.0833
Precinct 4,All,-,2020/05/12 01:00:00,7.1667,9.3074,1,7.1667
Precinct 1,All,-,2020/05/12 02:00:00,17.2,7.0204,8,17.2
Precinct 2,All,-,2020/05/12 02:00:00,26.9167,16.2149,8,26.9167
Precinct 3,All,-,2020/05/12 02:00:00,42.5833,15.8302,5,42.5833
Precinct 4,All,-,2020/05/12 02:00:00,7,9.0909,0,7
Precinct 1,All,-,2020/05/12 03:00:00,17.7,7.2245,3,17.7
Precinct 2,All,-,2020/05/12 03:00:00,25,15.0602,1,25
Precinct 3,All,-,2020/05/12 03:00:00,42.55,15.8178,5,42.55
Precinct 4,All,-,2020/05/12 03:00:00,8.6333,11.2121,3,8.6333
Precinct 1,All,-,2020/05/12 04:00:00,19.2,7.8367,15,19.2
Precinct 2,All,-,2020/05/12 04:00:00,26.7667,16.1245,26,26.7667
Precinct 3,All,-,2020/05/12 04:00:00,42.9167,15.9542,2,42.9167
Precinct 4,All,-,2020/05/12 04:00:00,6.6,8.5714,2,6.6
Precinct 1,All,-,2020/05/12 05:00:00,21.2833,8.6871,10,21.2833
Precinct 2,All,-,2020/05/12 05:00:00,26.1167,15.7329,7,26.1167
Precinct 3,All,-,2020/05/12 05:00:00,44.0333,16.3693,15,44.0333
Precinct 4,All,-,2020/05/12 05:00:00,7,9.0909,0,7
Precinct 1,All,-,2020/05/12 06:00:00,22.1667,9.0476,32,22.1667
Precinct 2,All,-,2020/05/12 06:00:00,27.3833,16.496,112,27.3833
Precinct 3,All,-,2020/05/12 06:00:00,49.6,18.4387,43,49.6
Precinct 4,All,-,2020/05/12 06:00:00,7.6,9.8701,13,7.6
Precinct 1,All,-,2020/05/12 07:00:00,26.6667,10.8844,85,26.6667
Precinct 2,All,-,2020/05/12 07:00:00,30.8167,18.5643,76,30.8167
Precinct 3,All,-,2020/05/12 07:00:00,77.1667,28.6865,96,77.1667
Precinct 4,All,-,2020/05/12 07:00:00,15.2167,19.7619,70,15.2167
Precinct 1,All,-,2020/05/12 08:00:00,34.65,14.1429,96,34.65
