Floor/Area,Bay Number,Bay Name,Occupied At,Occupancy Hours,Occupancy Percent,Occupancy Count,Ave Bays Occupied
Barton St,-,-,19/05/2020 15:00,44.8,87.8431,110,44.8
Barton St,-,-,19/05/2020 16:00,41.9167,82.1895,110,41.9167
Barton St,-,-,19/05/2020 17:00,18.95,37.1569,100,18.95
Barton St,-,-,19/05/2020 18:00,14.0667,27.5817,58,14.0667
Barton St,-,-,19/05/2020 19:00,10.95,21.4706,26,10.95
Barton St,-,-,19/05/2020 20:00,7.7167,15.1307,26,7.7167
Barton St,-,-,19/05/2020 21:00,5.5,10.7843,9,5.5
Barton St,-,-,19/05/2020 22:00,3.1833,6.2418,8,3.1833
Barton St,-,-,19/05/2020 23:00,3,5.8824,0,3
Barton St,-,-,20/05/2020 0:00,3,5.8824,10,3
Barton St,-,-,20/05/2020 1:00,3,5.8824,0,3
Barton St,-,-,20/05/2020 2:00,3.2833,6.4379,33,3.2833
Barton St,-,-,20/05/2020 3:00,3.9833,7.8105,25,3.9833
Barton St,-,-,20/05/2020 4:00,3,5.8824,0,3
Barton St,-,-,20/05/2020 5:00,3.1,6.0784,3,3.1
Barton St,-,-,20/05/2020 6:00,3.1167,6.1111,12,3.1167
Barton St,-,-,20/05/2020 7:00,4.65,9.1176,14,4.65
Barton St,-,-,20/05/2020 8:00,14.9667,29.3464,70,14.9667
Barton St,-,-,20/05/2020 9:00,37.0667,72.6797,131,37.0667
Barton St,-,-,20/05/2020 10:00,46.05,90.2941,87,46.05
Barton St,-,-,20/05/2020 11:00,48.1167,94.3464,106,48.1167
Barton St,-,-,20/05/2020 12:00,47.8333,93.7908,78,47.8333
Barton St,-,-,20/05/2020 13:00,47.8667,93.8562,94,47.8667
Barton St,-,-,20/05/2020 14:00,46.2667,90.719,125,46.2667
Barton St,-,-,20/05/2020 15:00,44.1667,86.6013,107,44.1667
Barton St,-,-,20/05/2020 16:00,41.0167,80.4248,101,41.0167
Barton St,-,-,20/05/2020 17:00,33.1167,64.9346,75,33.1167
Barton St,-,-,20/05/2020 18:00,34.2667,67.1895,53,34.2667
Barton St,-,-,20/05/2020 19:00,27.6833,54.281,35,27.6833
Barton St,-,-,20/05/2020 20:00,15.4167,30.2288,35,15.4167
Barton St,-,-,20/05/2020 21:00,5.7333,11.2418,20,5.7333
Barton St,-,-,20/05/2020 22:00,4.3333,8.4967,4,4.3333
Barton St,-,-,20/05/2020 23:00,4,7.8431,1,4
Barton St,-,-,21/05/2020 0:00,3.3833,6.634,2,3.3833
Barton St,-,-,21/05/2020 1:00,3,5.8824,10,3
Barton St,-,-,21/05/2020 2:00,3.0167,5.915,12,3.0167
Barton St,-,-,21/05/2020 3:00,3.7167,7.2876,4,3.7167
Barton St,-,-,21/05/2020 4:00,3,5.8824,0,3
Barton St,-,-,21/05/2020 5:00,3.95,7.7451,24,3.95
Barton St,-,-,21/05/2020 6:00,5.95,11.6667,9,5.95
Barton St,-,-,21/05/2020 7:00,6.35,12.451,34,6.35
Barton St,-,-,21/05/2020 8:00,17.4333,34.183,96,17.4333
Barton St,-,-,21/05/2020 9:00,36.6333,71.8301,106,36.6333
Barton St,-,-,21/05/2020 10:00,46.1333,90.4575,118,46.1333
Barton St,-,-,21/05/2020 11:00,48.2333,94.5752,99,48.2333
Barton St,-,-,21/05/2020 12:00,47.6,93.3333,98,47.6
Barton St,-,-,21/05/2020 13:00,46.9167,91.9935,97,46.9167
Barton St,-,-,21/05/2020 14:00,47.15,92.451,94,47.15
Barton St,-,-,21/05/2020 15:00,45.7,89.6078,109,45.7
Barton St,-,-,21/05/2020 16:00,43.5833,85.4575,110,43.5833
Barton St,-,-,21/05/2020 17:00,35.2,69.0196,102,35.2
Barton St,-,-,21/05/2020 18:00,32.5833,63.8889,46,32.5833
Barton St,-,-,21/05/2020 19:00,29.2667,57.3856,29,29.2667
Barton St,-,-,21/05/2020 20:00,10.8,21.1765,30,10.8
Barton St,-,-,21/05/2020 21:00,4.5167,8.8562,10,4.5167
Barton St,-,-,21/05/2020 22:00,4,7.8431,0,4
Barton St,-,-,21/05/2020 23:00,4.4333,8.6928,1,4.4333
Barton St,-,-,22/05/2020 0:00,3.3333,6.5359,1,3.3333
Barton St,-,-,22/05/2020 1:00,4.1,8.0392,4,4.1
Barton St,-,-,22/05/2020 2:00,4.5,8.8235,60,4.5
Barton St,-,-,22/05/2020 3:00,4.4667,8.7582,4,4.4667
Barton St,-,-,22/05/2020 4:00,4.6167,9.0523,24,4.6167
Barton St,-,-,22/05/2020 5:00,3.0167,5.915,1,3.0167
Barton St,-,-,22/05/2020 6:00,4.0167,7.8758,24,4.0167
Barton St,-,-,22/05/2020 7:00,5.1333,10.0654,24,5.1333
Barton St,-,-,22/05/2020 8:00,14.0833,27.6144,109,14.0833
Barton St,-,-,22/05/2020 9:00,44.1667,86.6013,95,44.1667
Barton St,-,-,22/05/2020 10:00,46.8167,91.7974,111,46.8167
Barton St,-,-,22/05/2020 11:00,46.65,91.4706,77,46.65
Barton St,-,-,22/05/2020 12:00,46.1333,90.4575,81,46.1333
Barton St,-,-,22/05/2020 13:00,46.4333,91.0458,84,46.4333
Barton St,-,-,22/05/2020 14:00,43.9167,86.1111,128,43.9167
Barton St,-,-,22/05/2020 15:00,43.8333,85.9477,101,43.8333
Barton St,-,-,22/05/2020 16:00,44.05,86.3725,134,44.05
Barton St,-,-,22/05/2020 17:00,29.9167,58.6601,92,29.9167
Barton St,-,-,22/05/2020 18:00,39.3167,77.0915,64,39.3167
Barton St,-,-,22/05/2020 19:00,39.4,77.2549,39,39.4
Barton St,-,-,22/05/2020 20:00,23.7,46.4706,33,23.7
Barton St,-,-,22/05/2020 21:00,12.3167,24.1503,29,12.3167
Barton St,-,-,22/05/2020 22:00,6.9833,13.6928,14,6.9833
Barton St,-,-,22/05/2020 23:00,4.4833,8.7908,5,4.4833
Barton St,-,-,23/05/2020 0:00,4,7.8431,0,4
Barton St,-,-,23/05/2020 1:00,4,7.8431,0,4
Barton St,-,-,23/05/2020 2:00,4.0667,7.9739,14,4.0667
Barton St,-,-,23/05/2020 3:00,4,7.8431,0,4
Barton St,-,-,23/05/2020 4:00,4.0333,7.9085,17,4.0333
Barton St,-,-,23/05/2020 5:00,4,7.8431,2,4
Barton St,-,-,23/05/2020 6:00,4,7.8431,6,4
Barton St,-,-,23/05/2020 7:00,5.1167,10.0327,16,5.1167
Barton St,-,-,23/05/2020 8:00,9.05,17.7451,57,9.05
Barton St,-,-,23/05/2020 9:00,34.7667,68.1699,106,34.7667
Barton St,-,-,23/05/2020 10:00,47.45,93.0392,63,47.45
Barton St,-,-,23/05/2020 11:00,47.2833,92.7124,45,47.2833
Barton St,-,-,23/05/2020 12:00,47.1167,92.3856,59,47.1167
Barton St,-,-,23/05/2020 13:00,47.7833,93.6928,60,47.7833
Barton St,-,-,23/05/2020 14:00,48.15,94.4118,81,48.15
Barton St,-,-,23/05/2020 15:00,47.6167,93.366,78,47.6167
Barton St,-,-,23/05/2020 16:00,39.55,77.549,87,39.55
Barton St,-,-,23/05/2020 17:00,28.2333,55.3595,71,28.2333
Barton St,-,-,23/05/2020 18:00,35.9,70.3922,45,35.9
Barton St,-,-,23/05/2020 19:00,35.65,69.902,29,35.65
Barton St,-,-,23/05/2020 20:00,23.8,46.6667,21,23.8
Barton St,-,-,23/05/2020 21:00,15.2167,29.8366,14,15.2167
Barton St,-,-,23/05/2020 22:00,8.5,16.6667,17,8.5
Barton St,-,-,23/05/2020 23:00,5.9333,11.634,67,5.9333
Barton St,-,-,24/05/2020 0:00,4,7.8431,6,4
Barton St,-,-,24/05/2020 1:00,4,7.8431,0,4
Barton St,-,-,24/05/2020 2:00,4,7.8431,4,4
Barton St,-,-,24/05/2020 3:00,4.0333,7.9085,1,4.0333
Barton St,-,-,24/05/2020 4:00,4,7.8431,0,4
Barton St,-,-,24/05/2020 5:00,4,7.8431,1,4
Barton St,-,-,24/05/2020 6:00,4.0667,7.9739,3,4.0667
Barton St,-,-,24/05/2020 7:00,4.45,8.7255,3,4.45
Barton St,-,-,24/05/2020 8:00,5,9.8039,10,5
Barton St,-,-,24/05/2020 9:00,15.9333,31.2418,80,15.9333
Barton St,-,-,24/05/2020 10:00,44,86.2745,85,44
Barton St,-,-,24/05/2020 11:00,48.3333,94.7712,59,48.3333
Barton St,-,-,24/05/2020 12:00,48.3833,94.8693,48,48.3833
Barton St,-,-,24/05/2020 13:00,47.9333,93.9869,55,47.9333
Barton St,-,-,24/05/2020 14:00,47.3,92.7451,46,47.3
Barton St,-,-,24/05/2020 15:00,44.0333,86.3399,80,44.0333
Barton St,-,-,24/05/2020 16:00,31.4,61.5686,75,31.4
Barton St,-,-,24/05/2020 17:00,14.2833,28.0065,70,14.2833
Barton St,-,-,24/05/2020 18:00,23.65,46.3725,38,23.65
Barton St,-,-,24/05/2020 19:00,17.8333,34.9673,22,17.8333
Barton St,-,-,24/05/2020 20:00,6.5,12.7451,18,6.5
Barton St,-,-,24/05/2020 21:00,3.8,7.451,8,3.8
Barton St,-,-,24/05/2020 22:00,3.0833,6.0458,14,3.0833
Barton St,-,-,24/05/2020 23:00,3.6333,7.1242,4,3.6333
Barton St,-,-,25/05/2020 0:00,3,5.8824,0,3
Barton St,-,-,25/05/2020 1:00,3,5.8824,0,3
Barton St,-,-,25/05/2020 2:00,3.4667,6.7974,1,3.4667
Barton St,-,-,25/05/2020 3:00,3,5.8824,0,3
Barton St,-,-,25/05/2020 4:00,3.8167,7.4837,4,3.8167
Barton St,-,-,25/05/2020 5:00,4.45,8.7255,5,4.45
Barton St,-,-,25/05/2020 6:00,4.8333,9.4771,12,4.8333
Barton St,-,-,25/05/2020 7:00,4.7,9.2157,25,4.7
Barton St,-,-,25/05/2020 8:00,15.4333,30.2614,97,15.4333
Barton St,-,-,25/05/2020 9:00,33.7167,66.1111,134,33.7167
Barton St,-,-,25/05/2020 10:00,42.7,83.7255,128,42.7
Barton St,-,-,25/05/2020 11:00,46.9167,91.9935,87,46.9167
Barton St,-,-,25/05/2020 12:00,46.6,91.3725,115,46.6
Barton St,-,-,25/05/2020 13:00,47.6,93.3333,81,47.6
Barton St,-,-,25/05/2020 14:00,44.95,88.1373,134,44.95
Barton St,-,-,25/05/2020 15:00,41.7167,81.7974,111,41.7167
Barton St,-,-,25/05/2020 16:00,36.3833,71.3399,128,36.3833
Barton St,-,-,25/05/2020 17:00,22.8833,44.8693,83,22.8833
Barton St,-,-,25/05/2020 18:00,13.0167,25.5229,26,13.0167
Barton St,-,-,25/05/2020 19:00,13.8,27.0588,21,13.8
Barton St,-,-,25/05/2020 20:00,10.8833,21.3399,13,10.8833
Barton St,-,-,25/05/2020 21:00,6.8833,13.4967,10,6.8833
Barton St,-,-,25/05/2020 22:00,4.9667,9.7386,4,4.9667
Barton St,-,-,25/05/2020 23:00,3.8,7.451,14,3.8
Barton St,-,-,26/05/2020 0:00,4.0333,7.9085,16,4.0333
Barton St,-,-,26/05/2020 1:00,3,5.8824,1,3
Barton St,-,-,26/05/2020 2:00,3,5.8824,0,3
Barton St,-,-,26/05/2020 3:00,3.2667,6.4052,17,3.2667
Barton St,-,-,26/05/2020 4:00,3.05,5.9804,25,3.05
Barton St,-,-,26/05/2020 5:00,3,5.8824,1,3
Barton St,-,-,26/05/2020 6:00,3.0667,6.0131,11,3.0667
Barton St,-,-,26/05/2020 7:00,3.35,6.5686,23,3.35
Barton St,-,-,26/05/2020 8:00,11.0667,21.6993,81,11.0667
Barton St,-,-,26/05/2020 9:00,38.8167,76.1111,95,38.8167
Barton St,-,-,26/05/2020 10:00,46.4833,91.1438,66,46.4833
Barton St,-,-,26/05/2020 11:00,45.3667,88.9542,109,45.3667
Barton St,-,-,26/05/2020 12:00,46.85,91.8627,102,46.85
Barton St,-,-,26/05/2020 13:00,45.1,88.4314,86,45.1
Barton St,-,-,26/05/2020 14:00,42.75,83.8235,115,42.75
Barton St,-,-,26/05/2020 15:00,39.5833,77.6144,110,39.5833
Barton St,-,-,26/05/2020 16:00,45.7833,89.7712,96,45.7833
Barton St,-,-,26/05/2020 17:00,29.2667,57.3856,86,29.2667
Barton St,-,-,26/05/2020 18:00,25.05,49.1176,61,25.05
Barton St,-,-,26/05/2020 19:00,20.0833,39.3791,45,20.0833
Barton St,-,-,26/05/2020 20:00,15.5,30.3922,12,15.5
Barton St,-,-,26/05/2020 21:00,9.1833,18.0065,9,9.1833
Barton St,-,-,26/05/2020 22:00,5,9.8039,3,5
Barton St,-,-,26/05/2020 23:00,4.05,7.9412,2,4.05
Barton St,-,-,27/05/2020 0:00,4.2,8.2353,6,4.2
Barton St,-,-,27/05/2020 1:00,3.1,6.0784,39,3.1
Barton St,-,-,27/05/2020 2:00,3,5.8824,21,3
Barton St,-,-,27/05/2020 3:00,3,5.8824,0,3
Barton St,-,-,27/05/2020 4:00,3.0833,6.0458,5,3.0833
Barton St,-,-,27/05/2020 5:00,3.0167,5.915,0,3.0167
Barton St,-,-,27/05/2020 6:00,3.4333,6.732,16,3.4333
Barton St,-,-,27/05/2020 7:00,5.3833,10.5556,44,5.3833
Barton St,-,-,27/05/2020 8:00,12,23.5294,103,12
Barton St,-,-,27/05/2020 9:00,33.6833,66.0458,125,33.6833
Barton St,-,-,27/05/2020 10:00,45.0833,88.3987,104,45.0833
Barton St,-,-,27/05/2020 11:00,47.5833,93.3007,93,47.5833
Barton St,-,-,27/05/2020 12:00,47.85,93.8235,77,47.85
Barton St,-,-,27/05/2020 13:00,46.3333,90.8497,88,46.3333
Barton St,-,-,27/05/2020 14:00,46.15,90.4902,101,46.15
Barton St,-,-,27/05/2020 15:00,45.25,88.7255,126,45.25
Barton St,-,-,27/05/2020 16:00,41.3167,81.0131,120,41.3167
Barton St,-,-,27/05/2020 17:00,33.65,65.9804,82,33.65
Barton St,-,-,27/05/2020 18:00,31.55,61.8627,56,31.55
Barton St,-,-,27/05/2020 19:00,29.6167,58.0719,32,29.6167
Barton St,-,-,27/05/2020 20:00,18.4333,36.1438,36,18.4333
Barton St,-,-,27/05/2020 21:00,8.9,17.451,27,8.9
Barton St,-,-,27/05/2020 22:00,5.0333,9.8693,2,5.0333
Barton St,-,-,27/05/2020 23:00,4.1833,8.2026,3,4.1833
Barton St,-,-,28/05/2020 0:00,4.4167,8.6601,51,4.4167
Barton St,-,-,28/05/2020 1:00,4,7.8431,10,4
Barton St,-,-,28/05/2020 2:00,4.0667,7.9739,12,4.0667
Barton St,-,-,28/05/2020 3:00,3.7833,7.4183,34,3.7833
Barton St,-,-,28/05/2020 4:00,5.0167,9.8366,1,5.0167
Barton St,-,-,28/05/2020 5:00,3.8333,7.5163,9,3.8333
Barton St,-,-,28/05/2020 6:00,4.1333,8.1046,11,4.1333
Barton St,-,-,28/05/2020 7:00,5.8333,11.4379,35,5.8333
Barton St,-,-,28/05/2020 8:00,16.5667,32.4837,88,16.5667
Barton St,-,-,28/05/2020 9:00,39.2167,76.8954,109,39.2167
Barton St,-,-,28/05/2020 10:00,46.8667,91.8954,109,46.8667
Barton St,-,-,28/05/2020 11:00,46.7167,91.6013,83,46.7167
Barton St,-,-,28/05/2020 12:00,47.5333,93.2026,93,47.5333
Barton St,-,-,28/05/2020 13:00,46.75,91.6667,99,46.75
Barton St,-,-,28/05/2020 14:00,46.2167,90.6209,110,46.2167
Barton St,-,-,28/05/2020 15:00,45.3,88.8235,104,45.3
Barton St,-,-,28/05/2020 16:00,44.2167,86.6993,110,44.2167
Barton St,-,-,28/05/2020 17:00,41.25,80.8824,72,41.25
Barton St,-,-,28/05/2020 18:00,34.1167,66.8954,34,34.1167
Barton St,-,-,28/05/2020 19:00,37.9833,74.4771,38,37.9833
Barton St,-,-,28/05/2020 20:00,24.9833,48.9869,47,24.9833
Barton St,-,-,28/05/2020 21:00,9.9,19.4118,28,9.9
Barton St,-,-,28/05/2020 22:00,4.5,8.8235,8,4.5
Barton St,-,-,28/05/2020 23:00,3.05,5.9804,1,3.05
Barton St,-,-,29/05/2020 0:00,4.8,9.4118,2,4.8
Barton St,-,-,29/05/2020 1:00,3.8,7.451,2,3.8
Barton St,-,-,29/05/2020 2:00,3.25,6.3725,22,3.25
Barton St,-,-,29/05/2020 3:00,3.7333,7.3203,1,3.7333
Barton St,-,-,29/05/2020 4:00,3.9167,7.6797,12,3.9167
Barton St,-,-,29/05/2020 5:00,4,7.8431,0,4
Barton St,-,-,29/05/2020 6:00,4.1,8.0392,7,4.1
Barton St,-,-,29/05/2020 7:00,6.1333,12.0261,62,6.1333
Barton St,-,-,29/05/2020 8:00,21.5,42.1569,68,21.5
Barton St,-,-,29/05/2020 9:00,42.1333,82.6144,112,42.1333
Barton St,-,-,29/05/2020 10:00,46.95,92.0588,84,46.95
Barton St,-,-,29/05/2020 11:00,47.0833,92.3203,77,47.0833
Barton St,-,-,29/05/2020 12:00,47.2,92.549,86,47.2
Barton St,-,-,29/05/2020 13:00,46.5,91.1765,94,46.5
Barton St,-,-,29/05/2020 14:00,44.8667,87.9739,95,44.8667
Barton St,-,-,29/05/2020 15:00,44.9167,88.0719,124,44.9167
Barton St,-,-,29/05/2020 16:00,42.7667,83.8562,100,42.7667
Barton St,-,-,29/05/2020 17:00,35.2667,69.1503,89,35.2667
Barton St,-,-,29/05/2020 18:00,37.95,74.4118,68,37.95
Barton St,-,-,29/05/2020 19:00,43.8667,86.0131,21,43.8667
Barton St,-,-,29/05/2020 20:00,31.5333,61.8301,44,31.5333
Barton St,-,-,29/05/2020 21:00,15.8333,31.0458,18,15.8333
Barton St,-,-,29/05/2020 22:00,5.7333,11.2418,9,5.7333
Barton St,-,-,29/05/2020 23:00,4.7,9.2157,37,4.7
Barton St,-,-,30/05/2020 0:00,4,7.8431,0,4
Barton St,-,-,30/05/2020 1:00,4,7.8431,1,4
Barton St,-,-,30/05/2020 2:00,4.1833,8.2026,5,4.1833
Barton St,-,-,30/05/2020 3:00,4.05,7.9412,2,4.05
Barton St,-,-,30/05/2020 4:00,4.0333,7.9085,3,4.0333
Barton St,-,-,30/05/2020 5:00,4,7.8431,0,4
Barton St,-,-,30/05/2020 6:00,4,7.8431,0,4
Barton St,-,-,30/05/2020 7:00,4.2,8.2353,3,4.2
Barton St,-,-,30/05/2020 8:00,7.9667,15.6209,39,7.9667
Barton St,-,-,30/05/2020 9:00,34.4333,67.5163,116,34.4333
Barton St,-,-,30/05/2020 10:00,47.8833,93.8889,76,47.8833
Barton St,-,-,30/05/2020 11:00,48.5333,95.1634,70,48.5333
Barton St,-,-,30/05/2020 12:00,48.4833,95.0654,62,48.4833
Barton St,-,-,30/05/2020 13:00,48.6167,95.3268,41,48.6167
Barton St,-,-,30/05/2020 14:00,47.5,93.1373,54,47.5
Barton St,-,-,30/05/2020 15:00,47.3,92.7451,78,47.3
Barton St,-,-,30/05/2020 16:00,41.7167,81.7974,97,41.7167
Barton St,-,-,30/05/2020 17:00,37.6333,73.7908,66,37.6333
Barton St,-,-,30/05/2020 18:00,44.6333,87.5163,40,44.6333
Barton St,-,-,30/05/2020 19:00,47.0333,92.2222,28,47.0333
Barton St,-,-,30/05/2020 20:00,36.3167,71.2092,20,36.3167
Barton St,-,-,30/05/2020 21:00,22,43.1373,32,22
Barton St,-,-,30/05/2020 22:00,11.45,22.451,16,11.45
Barton St,-,-,30/05/2020 23:00,6.8833,13.4967,3,6.8833
Barton St,-,-,31/05/2020 0:00,5.3833,10.5556,1,5.3833
Barton St,-,-,31/05/2020 1:00,4.2833,8.3987,1,4.2833
Barton St,-,-,31/05/2020 2:00,3.3833,6.634,24,3.3833
Barton St,-,-,31/05/2020 3:00,3,5.8824,0,3
Barton St,-,-,31/05/2020 4:00,3.0167,5.915,2,3.0167
Barton St,-,-,31/05/2020 5:00,3,5.8824,7,3
Barton St,-,-,31/05/2020 6:00,3,5.8824,0,3
Barton St,-,-,31/05/2020 7:00,3.0333,5.9477,1,3.0333
Barton St,-,-,31/05/2020 8:00,4.0833,8.0065,29,4.0833
Barton St,-,-,31/05/2020 9:00,14.4,28.2353,52,14.4
Barton St,-,-,31/05/2020 10:00,44.4167,87.0915,76,44.4167
Barton St,-,-,31/05/2020 11:00,48.15,94.4118,54,48.15
Barton St,-,-,31/05/2020 12:00,48.4833,95.0654,39,48.4833
Barton St,-,-,31/05/2020 13:00,48.0667,94.2484,48,48.0667
Barton St,-,-,31/05/2020 14:00,47,92.1569,49,47
Barton St,-,-,31/05/2020 15:00,46.15,90.4902,76,46.15
Barton St,-,-,31/05/2020 16:00,39.25,76.9608,86,39.25
Barton St,-,-,31/05/2020 17:00,32.3333,63.3987,62,32.3333
Barton St,-,-,31/05/2020 18:00,44.7167,87.6797,29,44.7167
Barton St,-,-,31/05/2020 19:00,41.2667,80.915,34,41.2667
Barton St,-,-,31/05/2020 20:00,23.8667,46.7974,34,23.8667
Barton St,-,-,31/05/2020 21:00,10.1333,19.8693,12,10.1333
Barton St,-,-,31/05/2020 22:00,6.8333,13.3987,2,6.8333
Barton St,-,-,31/05/2020 23:00,5.6,10.9804,9,5.6
