Floor/Area,Bay Number,Bay Name,Occupied At,Occupancy Hours,Occupancy Percent,Occupancy Count,Ave Bays Occupied
Ward St East,-,-,19/05/2020 9:00,29.4167,56.5705,69,29.4167
Ward St East,-,-,19/05/2020 10:00,37.5,72.1154,50,37.5
Ward St East,-,-,19/05/2020 11:00,37.9,72.8846,58,37.9
Ward St East,-,-,19/05/2020 12:00,34.75,66.8269,69,34.75
Ward St East,-,-,19/05/2020 13:00,35.3667,68.0128,72,35.3667
Ward St East,-,-,19/05/2020 14:00,31.5333,60.641,59,31.5333
Ward St East,-,-,19/05/2020 15:00,32.0167,61.5705,69,32.0167
Ward St East,-,-,19/05/2020 16:00,33.65,64.7115,57,33.65
Ward St East,-,-,19/05/2020 17:00,26.5,50.9615,62,26.5
Ward St East,-,-,19/05/2020 18:00,24.3833,46.891,53,24.3833
Ward St East,-,-,19/05/2020 19:00,24.25,46.6346,25,24.25
Ward St East,-,-,19/05/2020 20:00,18.2667,35.1282,35,18.2667
Ward St East,-,-,19/05/2020 21:00,11,21.1538,16,11
Ward St East,-,-,19/05/2020 22:00,9.7667,18.7821,14,9.7667
Ward St East,-,-,19/05/2020 23:00,8.1167,15.609,11,8.1167
Ward St East,-,-,20/05/2020 0:00,4.95,9.5192,7,4.95
Ward St East,-,-,20/05/2020 1:00,4,7.6923,0,4
Ward St East,-,-,20/05/2020 2:00,4.0833,7.8526,1,4.0833
Ward St East,-,-,20/05/2020 3:00,4,7.6923,0,4
Ward St East,-,-,20/05/2020 4:00,4.3833,8.4295,0,4.3833
Ward St East,-,-,20/05/2020 5:00,5.4,10.3846,7,5.4
Ward St East,-,-,20/05/2020 6:00,7.5667,14.5513,20,7.5667
Ward St East,-,-,20/05/2020 7:00,11.7,22.5,21,11.7
Ward St East,-,-,20/05/2020 8:00,15.1333,29.1026,57,15.1333
Ward St East,-,-,20/05/2020 9:00,28.7667,55.3205,56,28.7667
Ward St East,-,-,20/05/2020 10:00,35,67.3077,40,35
Ward St East,-,-,20/05/2020 11:00,37.3333,71.7949,56,37.3333
Ward St East,-,-,20/05/2020 12:00,38.7,74.4231,45,38.7
Ward St East,-,-,20/05/2020 13:00,38.1167,73.3013,51,38.1167
Ward St East,-,-,20/05/2020 14:00,34.7667,66.859,71,34.7667
Ward St East,-,-,20/05/2020 15:00,36.5833,70.3526,70,36.5833
Ward St East,-,-,20/05/2020 16:00,36.1,69.4231,65,36.1
Ward St East,-,-,20/05/2020 17:00,29.9,57.5,65,29.9
Ward St East,-,-,20/05/2020 18:00,28.5333,54.8718,45,28.5333
Ward St East,-,-,20/05/2020 19:00,28.2333,54.2949,26,28.2333
Ward St East,-,-,20/05/2020 20:00,21.3833,41.1218,32,21.3833
Ward St East,-,-,20/05/2020 21:00,12.5,24.0385,30,12.5
Ward St East,-,-,20/05/2020 22:00,9.6,18.4615,13,9.6
Ward St East,-,-,20/05/2020 23:00,8.3167,15.9936,1,8.3167
Ward St East,-,-,21/05/2020 0:00,6.4,12.3077,4,6.4
Ward St East,-,-,21/05/2020 1:00,7.0167,13.4936,3,7.0167
Ward St East,-,-,21/05/2020 2:00,7.5833,14.5833,7,7.5833
Ward St East,-,-,21/05/2020 3:00,7,13.4615,2,7
Ward St East,-,-,21/05/2020 4:00,7.35,14.1346,0,7.35
Ward St East,-,-,21/05/2020 5:00,7.8,15,15,7.8
Ward St East,-,-,21/05/2020 6:00,10.7167,20.609,9,10.7167
Ward St East,-,-,21/05/2020 7:00,14.7667,28.3974,23,14.7667
Ward St East,-,-,21/05/2020 8:00,20.6,39.6154,54,20.6
Ward St East,-,-,21/05/2020 9:00,30.1667,58.0128,55,30.1667
Ward St East,-,-,21/05/2020 10:00,33.2667,63.9744,42,33.2667
Ward St East,-,-,21/05/2020 11:00,32.8167,63.109,43,32.8167
Ward St East,-,-,21/05/2020 12:00,33.9333,65.2564,44,33.9333
Ward St East,-,-,21/05/2020 13:00,32.9833,63.4295,49,32.9833
Ward St East,-,-,21/05/2020 14:00,33.0833,63.6218,57,33.0833
Ward St East,-,-,21/05/2020 15:00,34.1,65.5769,90,34.1
Ward St East,-,-,21/05/2020 16:00,36.2,69.6154,72,36.2
Ward St East,-,-,21/05/2020 17:00,31.7833,61.1218,68,31.7833
Ward St East,-,-,21/05/2020 18:00,29.9833,57.6603,45,29.9833
Ward St East,-,-,21/05/2020 19:00,29.2,56.1538,27,29.2
Ward St East,-,-,21/05/2020 20:00,22.7333,43.7179,35,22.7333
Ward St East,-,-,21/05/2020 21:00,17.2,33.0769,28,17.2
Ward St East,-,-,21/05/2020 22:00,11.3167,21.7628,21,11.3167
Ward St East,-,-,21/05/2020 23:00,9.4167,18.109,16,9.4167
Ward St East,-,-,22/05/2020 0:00,5.9333,11.4103,8,5.9333
Ward St East,-,-,22/05/2020 1:00,5,9.6154,7,5
Ward St East,-,-,22/05/2020 2:00,5,9.6154,6,5
Ward St East,-,-,22/05/2020 3:00,5,9.6154,1,5
Ward St East,-,-,22/05/2020 4:00,5,9.6154,2,5
Ward St East,-,-,22/05/2020 5:00,6.4,12.3077,11,6.4
Ward St East,-,-,22/05/2020 6:00,12.7833,24.5833,37,12.7833
Ward St East,-,-,22/05/2020 7:00,11.15,21.4423,30,11.15
Ward St East,-,-,22/05/2020 8:00,16.5667,31.859,47,16.5667
Ward St East,-,-,22/05/2020 9:00,34.75,66.8269,37,34.75
Ward St East,-,-,22/05/2020 10:00,37.1333,71.4103,43,37.1333
Ward St East,-,-,22/05/2020 11:00,39.4,75.7692,43,39.4
Ward St East,-,-,22/05/2020 12:00,39,75,42,39
Ward St East,-,-,22/05/2020 13:00,38.2,73.4615,62,38.2
Ward St East,-,-,22/05/2020 14:00,38.5167,74.0705,56,38.5167
Ward St East,-,-,22/05/2020 15:00,34.0833,65.5449,80,34.0833
Ward St East,-,-,22/05/2020 16:00,37.3833,71.891,81,37.3833
Ward St East,-,-,22/05/2020 17:00,33.6333,64.6795,57,33.6333
Ward St East,-,-,22/05/2020 18:00,30.1667,58.0128,43,30.1667
Ward St East,-,-,22/05/2020 19:00,31.6333,60.8333,27,31.6333
Ward St East,-,-,22/05/2020 20:00,26.1167,50.2244,25,26.1167
Ward St East,-,-,22/05/2020 21:00,18.5,35.5769,20,18.5
Ward St East,-,-,22/05/2020 22:00,14.25,27.4038,32,14.25
Ward St East,-,-,22/05/2020 23:00,11.6667,22.4359,21,11.6667
Ward St East,-,-,23/05/2020 0:00,6.3,12.1154,18,6.3
Ward St East,-,-,23/05/2020 1:00,3,5.7692,0,3
Ward St East,-,-,23/05/2020 2:00,3,5.7692,10,3
Ward St East,-,-,23/05/2020 3:00,3.05,5.8654,3,3.05
Ward St East,-,-,23/05/2020 4:00,3,5.7692,1,3
Ward St East,-,-,23/05/2020 5:00,4.1333,7.9487,1,4.1333
Ward St East,-,-,23/05/2020 6:00,6.9833,13.4295,3,6.9833
Ward St East,-,-,23/05/2020 7:00,8.85,17.0192,5,8.85
Ward St East,-,-,23/05/2020 8:00,15.9667,30.7051,31,15.9667
Ward St East,-,-,23/05/2020 9:00,28.3167,54.4551,28,28.3167
Ward St East,-,-,23/05/2020 10:00,39.6833,76.3141,41,39.6833
Ward St East,-,-,23/05/2020 11:00,41.3667,79.5513,49,41.3667
Ward St East,-,-,23/05/2020 12:00,41.15,79.1346,58,41.15
Ward St East,-,-,23/05/2020 13:00,41.35,79.5192,48,41.35
Ward St East,-,-,23/05/2020 14:00,40.8833,78.6218,55,40.8833
Ward St East,-,-,23/05/2020 15:00,40.9333,78.7179,59,40.9333
Ward St East,-,-,23/05/2020 16:00,38.5667,74.1667,67,38.5667
Ward St East,-,-,23/05/2020 17:00,32.9333,63.3333,73,32.9333
Ward St East,-,-,23/05/2020 18:00,25.4333,48.9103,38,25.4333
Ward St East,-,-,23/05/2020 19:00,23.15,44.5192,27,23.15
Ward St East,-,-,23/05/2020 20:00,19.7167,37.9167,23,19.7167
Ward St East,-,-,23/05/2020 21:00,14.6667,28.2051,28,14.6667
Ward St East,-,-,23/05/2020 22:00,8.4333,16.2179,24,8.4333
Ward St East,-,-,23/05/2020 23:00,7.35,14.1346,24,7.35
Ward St East,-,-,24/05/2020 0:00,5.8667,11.2821,17,5.8667
Ward St East,-,-,24/05/2020 1:00,5.2333,10.0641,9,5.2333
Ward St East,-,-,24/05/2020 2:00,5.3,10.1923,3,5.3
Ward St East,-,-,24/05/2020 3:00,5,9.6154,0,5
Ward St East,-,-,24/05/2020 4:00,5.2167,10.0321,0,5.2167
Ward St East,-,-,24/05/2020 5:00,7.1167,13.6859,8,7.1167
Ward St East,-,-,24/05/2020 6:00,10.8833,20.9295,2,10.8833
Ward St East,-,-,24/05/2020 7:00,13.4333,25.8333,4,13.4333
Ward St East,-,-,24/05/2020 8:00,22.4,43.0769,12,22.4
Ward St East,-,-,24/05/2020 9:00,26.6833,51.3141,31,26.6833
Ward St East,-,-,24/05/2020 10:00,41.2667,79.359,29,41.2667
Ward St East,-,-,24/05/2020 11:00,40.8667,78.5897,42,40.8667
Ward St East,-,-,24/05/2020 12:00,41.05,78.9423,24,41.05
Ward St East,-,-,24/05/2020 13:00,41.35,79.5192,32,41.35
Ward St East,-,-,24/05/2020 14:00,40.5667,78.0128,43,40.5667
Ward St East,-,-,24/05/2020 15:00,39.95,76.8269,46,39.95
Ward St East,-,-,24/05/2020 16:00,33.3,64.0385,56,33.3
Ward St East,-,-,24/05/2020 17:00,20.5833,39.5833,55,20.5833
Ward St East,-,-,24/05/2020 18:00,16.8167,32.3397,39,16.8167
Ward St East,-,-,24/05/2020 19:00,17.9833,34.5833,25,17.9833
Ward St East,-,-,24/05/2020 20:00,15.75,30.2885,19,15.75
Ward St East,-,-,24/05/2020 21:00,11.3833,21.891,18,11.3833
Ward St East,-,-,24/05/2020 22:00,9.0667,17.4359,9,9.0667
Ward St East,-,-,24/05/2020 23:00,9.1667,17.6282,6,9.1667
Ward St East,-,-,25/05/2020 0:00,6.3833,12.2756,9,6.3833
Ward St East,-,-,25/05/2020 1:00,5,9.6154,0,5
Ward St East,-,-,25/05/2020 2:00,5,9.6154,0,5
Ward St East,-,-,25/05/2020 3:00,5,9.6154,0,5
Ward St East,-,-,25/05/2020 4:00,5.4,10.3846,1,5.4
Ward St East,-,-,25/05/2020 5:00,6.05,11.6346,2,6.05
Ward St East,-,-,25/05/2020 6:00,9.4833,18.2372,13,9.4833
Ward St East,-,-,25/05/2020 7:00,7.7,14.8077,33,7.7
Ward St East,-,-,25/05/2020 8:00,14.45,27.7885,68,14.45
Ward St East,-,-,25/05/2020 9:00,28.7333,55.2564,82,28.7333
Ward St East,-,-,25/05/2020 10:00,30.6333,58.9103,65,30.6333
Ward St East,-,-,25/05/2020 11:00,32.5333,62.5641,43,32.5333
Ward St East,-,-,25/05/2020 12:00,31.95,61.4423,51,31.95
Ward St East,-,-,25/05/2020 13:00,32.1,61.7308,48,32.1
Ward St East,-,-,25/05/2020 14:00,32.0667,61.6667,69,32.0667
Ward St East,-,-,25/05/2020 15:00,32.2333,61.9872,72,32.2333
Ward St East,-,-,25/05/2020 16:00,32.7,62.8846,57,32.7
Ward St East,-,-,25/05/2020 17:00,31.7167,60.9936,50,31.7167
Ward St East,-,-,25/05/2020 18:00,23.5333,45.2564,55,23.5333
Ward St East,-,-,25/05/2020 19:00,20.7167,39.8397,41,20.7167
Ward St East,-,-,25/05/2020 20:00,15.7667,30.3205,20,15.7667
Ward St East,-,-,25/05/2020 21:00,11.3333,21.7949,16,11.3333
Ward St East,-,-,25/05/2020 22:00,7.9167,15.2244,13,7.9167
Ward St East,-,-,25/05/2020 23:00,7.1333,13.7179,1,7.1333
Ward St East,-,-,26/05/2020 0:00,4.5167,8.6859,5,4.5167
Ward St East,-,-,26/05/2020 1:00,4.9167,9.4551,1,4.9167
Ward St East,-,-,26/05/2020 2:00,5.7167,10.9936,1,5.7167
Ward St East,-,-,26/05/2020 3:00,5.25,10.0962,4,5.25
Ward St East,-,-,26/05/2020 4:00,5,9.6154,3,5
Ward St East,-,-,26/05/2020 5:00,7.25,13.9423,7,7.25
Ward St East,-,-,26/05/2020 6:00,8.95,17.2115,21,8.95
Ward St East,-,-,26/05/2020 7:00,16.4167,31.5705,26,16.4167
Ward St East,-,-,26/05/2020 8:00,19.5,37.5,44,19.5
Ward St East,-,-,26/05/2020 9:00,30.1667,58.0128,39,30.1667
Ward St East,-,-,26/05/2020 10:00,33.7167,64.8397,41,33.7167
Ward St East,-,-,26/05/2020 11:00,33.9333,65.2564,44,33.9333
Ward St East,-,-,26/05/2020 12:00,34.2333,65.8333,43,34.2333
Ward St East,-,-,26/05/2020 13:00,37.6,72.3077,66,37.6
Ward St East,-,-,26/05/2020 14:00,35.1667,67.6282,49,35.1667
Ward St East,-,-,26/05/2020 15:00,37.9833,73.0449,62,37.9833
Ward St East,-,-,26/05/2020 16:00,36.9833,71.1218,75,36.9833
Ward St East,-,-,26/05/2020 17:00,33.0833,63.6218,56,33.0833
Ward St East,-,-,26/05/2020 18:00,25.5,49.0385,35,25.5
Ward St East,-,-,26/05/2020 19:00,25.4333,48.9103,26,25.4333
Ward St East,-,-,26/05/2020 20:00,19.75,37.9808,39,19.75
Ward St East,-,-,26/05/2020 21:00,14.4167,27.7244,32,14.4167
Ward St East,-,-,26/05/2020 22:00,10.5333,20.2564,11,10.5333
Ward St East,-,-,26/05/2020 23:00,8.05,15.4808,9,8.05
Ward St East,-,-,27/05/2020 0:00,6.4167,12.3397,2,6.4167
Ward St East,-,-,27/05/2020 1:00,6,11.5385,2,6
Ward St East,-,-,27/05/2020 2:00,6,11.5385,0,6
Ward St East,-,-,27/05/2020 3:00,6.0333,11.6026,7,6.0333
Ward St East,-,-,27/05/2020 4:00,6,11.5385,4,6
Ward St East,-,-,27/05/2020 5:00,6.8167,13.109,16,6.8167
Ward St East,-,-,27/05/2020 6:00,11.7333,22.5641,17,11.7333
Ward St East,-,-,27/05/2020 7:00,14.2333,27.3718,23,14.2333
Ward St East,-,-,27/05/2020 8:00,23.15,44.5192,62,23.15
Ward St East,-,-,27/05/2020 9:00,32.7333,62.9487,37,32.7333
Ward St East,-,-,27/05/2020 10:00,33.25,63.9423,49,33.25
Ward St East,-,-,27/05/2020 11:00,33.2833,64.0064,54,33.2833
Ward St East,-,-,27/05/2020 12:00,33.3333,64.1026,41,33.3333
Ward St East,-,-,27/05/2020 13:00,38.3667,73.7821,58,38.3667
Ward St East,-,-,27/05/2020 14:00,37.8167,72.7244,68,37.8167
Ward St East,-,-,27/05/2020 15:00,38.3667,73.7821,66,38.3667
Ward St East,-,-,27/05/2020 16:00,36.2333,69.6795,67,36.2333
Ward St East,-,-,27/05/2020 17:00,33.2167,63.8782,51,33.2167
Ward St East,-,-,27/05/2020 18:00,29.3667,56.4744,32,29.3667
Ward St East,-,-,27/05/2020 19:00,31.65,60.8654,30,31.65
Ward St East,-,-,27/05/2020 20:00,26.5,50.9615,19,26.5
Ward St East,-,-,27/05/2020 21:00,19,36.5385,32,19
Ward St East,-,-,27/05/2020 22:00,13.5167,25.9936,10,13.5167
Ward St East,-,-,27/05/2020 23:00,11.4333,21.9872,6,11.4333
Ward St East,-,-,28/05/2020 0:00,7.5833,14.5833,18,7.5833
Ward St East,-,-,28/05/2020 1:00,7,13.4615,0,7
Ward St East,-,-,28/05/2020 2:00,7,13.4615,4,7
Ward St East,-,-,28/05/2020 3:00,8.5333,16.4103,2,8.5333
Ward St East,-,-,28/05/2020 4:00,9,17.3077,9,9
Ward St East,-,-,28/05/2020 5:00,8.15,15.6731,16,8.15
Ward St East,-,-,28/05/2020 6:00,10.3833,19.9679,15,10.3833
Ward St East,-,-,28/05/2020 7:00,12.8667,24.7436,36,12.8667
Ward St East,-,-,28/05/2020 8:00,15.8833,30.5449,49,15.8833
Ward St East,-,-,28/05/2020 9:00,31.7667,61.0897,39,31.7667
Ward St East,-,-,28/05/2020 10:00,34.2167,65.8013,27,34.2167
Ward St East,-,-,28/05/2020 11:00,33.9,65.1923,50,33.9
Ward St East,-,-,28/05/2020 12:00,34.55,66.4423,40,34.55
Ward St East,-,-,28/05/2020 13:00,34.3,65.9615,47,34.3
Ward St East,-,-,28/05/2020 14:00,31.9167,61.3782,62,31.9167
Ward St East,-,-,28/05/2020 15:00,32.3833,62.2756,62,32.3833
Ward St East,-,-,28/05/2020 16:00,34.8833,67.0833,63,34.8833
Ward St East,-,-,28/05/2020 17:00,34.05,65.4808,48,34.05
Ward St East,-,-,28/05/2020 18:00,31.9833,61.5064,55,31.9833
Ward St East,-,-,28/05/2020 19:00,27.25,52.4038,31,27.25
Ward St East,-,-,28/05/2020 20:00,25.3,48.6538,22,25.3
Ward St East,-,-,28/05/2020 21:00,13.1833,25.3526,39,13.1833
Ward St East,-,-,28/05/2020 22:00,8.6333,16.6026,10,8.6333
Ward St East,-,-,28/05/2020 23:00,6.3333,12.1795,8,6.3333
Ward St East,-,-,29/05/2020 0:00,4.0333,7.7564,8,4.0333
Ward St East,-,-,29/05/2020 1:00,3.9667,7.6282,3,3.9667
Ward St East,-,-,29/05/2020 2:00,3.4667,6.6667,1,3.4667
Ward St East,-,-,29/05/2020 3:00,3.0333,5.8333,8,3.0333
Ward St East,-,-,29/05/2020 4:00,3,5.7692,0,3
Ward St East,-,-,29/05/2020 5:00,3.8667,7.4359,15,3.8667
Ward St East,-,-,29/05/2020 6:00,10.2833,19.7756,34,10.2833
Ward St East,-,-,29/05/2020 7:00,13.2167,25.4167,30,13.2167
Ward St East,-,-,29/05/2020 8:00,20.65,39.7115,40,20.65
Ward St East,-,-,29/05/2020 9:00,32.5833,62.6603,46,32.5833
Ward St East,-,-,29/05/2020 10:00,33.55,64.5192,46,33.55
Ward St East,-,-,29/05/2020 11:00,34.15,65.6731,39,34.15
Ward St East,-,-,29/05/2020 12:00,34.6833,66.6987,44,34.6833
Ward St East,-,-,29/05/2020 13:00,34.3,65.9615,38,34.3
Ward St East,-,-,29/05/2020 14:00,32.9833,63.4295,49,32.9833
Ward St East,-,-,29/05/2020 15:00,30.75,59.1346,63,30.75
Ward St East,-,-,29/05/2020 16:00,32.5667,62.6282,40,32.5667
Ward St East,-,-,29/05/2020 17:00,29.1333,56.0256,53,29.1333
Ward St East,-,-,29/05/2020 18:00,31.5,60.5769,46,31.5
Ward St East,-,-,29/05/2020 19:00,30.2667,58.2051,24,30.2667
Ward St East,-,-,29/05/2020 20:00,25.2167,48.4936,36,25.2167
Ward St East,-,-,29/05/2020 21:00,16.95,32.5962,55,16.95
Ward St East,-,-,29/05/2020 22:00,14.9667,28.7821,16,14.9667
Ward St East,-,-,29/05/2020 23:00,14.75,28.3654,17,14.75
Ward St East,-,-,30/05/2020 0:00,9.4,18.0769,22,9.4
Ward St East,-,-,30/05/2020 1:00,3.9167,7.5321,9,3.9167
Ward St East,-,-,30/05/2020 2:00,3.45,6.6346,4,3.45
Ward St East,-,-,30/05/2020 3:00,3.55,6.8269,5,3.55
Ward St East,-,-,30/05/2020 4:00,3.4167,6.5705,1,3.4167
Ward St East,-,-,30/05/2020 5:00,4.9,9.4231,5,4.9
Ward St East,-,-,30/05/2020 6:00,10.0833,19.391,3,10.0833
Ward St East,-,-,30/05/2020 7:00,10.25,19.7115,5,10.25
Ward St East,-,-,30/05/2020 8:00,14.0333,26.9872,23,14.0333
Ward St East,-,-,30/05/2020 9:00,31.4333,60.4487,34,31.4333
Ward St East,-,-,30/05/2020 10:00,38.55,74.1346,41,38.55
Ward St East,-,-,30/05/2020 11:00,39.65,76.25,48,39.65
Ward St East,-,-,30/05/2020 12:00,40.6167,78.109,44,40.6167
Ward St East,-,-,30/05/2020 13:00,40.1333,77.1795,43,40.1333
Ward St East,-,-,30/05/2020 14:00,40.5167,77.9167,62,40.5167
Ward St East,-,-,30/05/2020 15:00,38.4333,73.9103,69,38.4333
Ward St East,-,-,30/05/2020 16:00,39.45,75.8654,57,39.45
Ward St East,-,-,30/05/2020 17:00,33.3167,64.0705,58,33.3167
Ward St East,-,-,30/05/2020 18:00,31.4,60.3846,31,31.4
Ward St East,-,-,30/05/2020 19:00,27.5333,52.9487,39,27.5333
Ward St East,-,-,30/05/2020 20:00,25.1667,48.3974,26,25.1667
Ward St East,-,-,30/05/2020 21:00,21.5667,41.4744,28,21.5667
Ward St East,-,-,30/05/2020 22:00,16.5833,31.891,27,16.5833
Ward St East,-,-,30/05/2020 23:00,12.7667,24.5513,26,12.7667
Ward St East,-,-,31/05/2020 0:00,7.5,14.4231,17,7.5
Ward St East,-,-,31/05/2020 1:00,6,11.5385,5,6
Ward St East,-,-,31/05/2020 2:00,6.85,13.1731,10,6.85
Ward St East,-,-,31/05/2020 3:00,5.1667,9.9359,5,5.1667
Ward St East,-,-,31/05/2020 4:00,5,9.6154,1,5
Ward St East,-,-,31/05/2020 5:00,5.8,11.1538,0,5.8
Ward St East,-,-,31/05/2020 6:00,9.75,18.75,1,9.75
Ward St East,-,-,31/05/2020 7:00,12.6167,24.2628,6,12.6167
Ward St East,-,-,31/05/2020 8:00,20.2833,39.0064,25,20.2833
Ward St East,-,-,31/05/2020 9:00,28.1667,54.1667,44,28.1667
Ward St East,-,-,31/05/2020 10:00,38.7833,74.5833,27,38.7833
Ward St East,-,-,31/05/2020 11:00,39.9167,76.7628,43,39.9167
Ward St East,-,-,31/05/2020 12:00,40.2,77.3077,32,40.2
Ward St East,-,-,31/05/2020 13:00,40.4,77.6923,51,40.4
Ward St East,-,-,31/05/2020 14:00,39.6333,76.2179,39,39.6333
Ward St East,-,-,31/05/2020 15:00,38,73.0769,55,38
Ward St East,-,-,31/05/2020 16:00,35.4333,68.141,77,35.4333
Ward St East,-,-,31/05/2020 17:00,27.2,52.3077,50,27.2
Ward St East,-,-,31/05/2020 18:00,24.2,46.5385,23,24.2
Ward St East,-,-,31/05/2020 19:00,20.4833,39.391,21,20.4833
Ward St East,-,-,31/05/2020 20:00,17.0333,32.7564,28,17.0333
Ward St East,-,-,31/05/2020 21:00,14.7167,28.3013,27,14.7167
Ward St East,-,-,31/05/2020 22:00,9.8167,18.8782,30,9.8167
Ward St East,-,-,31/05/2020 23:00,6.5,12.5,5,6.5
